source,target,score
UBERON_0000035,M0009550,0.6958269482927456
UBERON_0000036,M0009571,0.8642011739605556
UBERON_0000036,M0009617,0.7975499468719344
UBERON_0000036,M0508604,0.7718468845578443
UBERON_0000036,M0015307,0.7702336695259911
UBERON_0000036,M0021274,0.7614999487706751
UBERON_0000036,M0023922,0.7435925184672175
UBERON_0000036,M0015608,0.7379657045917574
UBERON_0000036,M0015596,0.7298466117722258
UBERON_0000036,M0015309,0.695183404570094
UBERON_0000036,M0005207,0.6938202261796587
UBERON_0000038,M0023922,0.9050012222104147
UBERON_0000038,M0009571,0.8064766909641078
UBERON_0000038,M0508604,0.7396107154661494
UBERON_0000038,M0009617,0.7348951387627741
UBERON_0000038,M0015596,0.6967765142065557
UBERON_0000038,M0015608,0.6718919801297464
UBERON_0000038,M0021274,0.6671343328912159
UBERON_0000038,M0007416,0.6504700259473561
UBERON_0000038,M0005207,0.6453722360031618
UBERON_0000038,M0023153,0.6236510317342573
UBERON_0000039,M0009571,0.8508794873955152
UBERON_0000039,M0023922,0.7877471642590695
UBERON_0000039,M0009617,0.7354011562699686
UBERON_0000039,M0508604,0.7352199669058633
UBERON_0000039,M0021274,0.7219092136842998
UBERON_0000039,M0015596,0.7015420372714415
UBERON_0000039,M0015307,0.696057956953507
UBERON_0000039,M0015608,0.6945036912055617
UBERON_0000039,M0488566,0.6586646348646108
UBERON_0000039,M0022439,0.6540007268127437
UBERON_0000042,M0456567,0.7057745980395849
UBERON_0000042,M0016307,0.662635870923938
UBERON_0000042,M0026599,0.6575015242554644
UBERON_0000042,M0011572,0.6341847850208445
UBERON_0000042,M0007395,0.6018834136138832
UBERON_0000042,M0017040,0.6010271386097428
UBERON_0000042,M0014246,0.5852711146200039
UBERON_0000042,M0001526,0.5769349457226292
UBERON_0000042,M0007554,0.5735723161553121
UBERON_0000042,M0328056,0.5670571696863167
UBERON_0000044,M0008981,0.8870317053366901
UBERON_0000044,M0027111,0.8826407618815671
UBERON_0000044,M0020321,0.8282227207860366
UBERON_0000044,M0592790,0.7425376601590858
UBERON_0000044,M0020324,0.7286936886348027
UBERON_0000044,M0328558,0.7143823569323139
UBERON_0000044,M0014937,0.6946822517401018
UBERON_0000044,M0021964,0.6888692646841709
UBERON_0000044,M0008978,0.6866305514889317
UBERON_0000044,M0021968,0.6819777220003598
UBERON_0000045,M0008978,0.8472908411379934
UBERON_0000045,M0027114,0.7431827855650976
UBERON_0000045,M0027111,0.7366010775646674
UBERON_0000045,M0008979,0.7315629079242159
UBERON_0000045,M0008983,0.7008949751756497
UBERON_0000045,M0008981,0.6893518310970856
UBERON_0000045,M0026873,0.6876295279776027
UBERON_0000045,M0002008,0.6849616389570583
UBERON_0000045,M0015271,0.6835035419509667
UBERON_0000045,M0002009,0.6674772227908458
UBERON_0000047,M0008082,0.7340277249529462
UBERON_0000047,M0016754,0.733399427217311
UBERON_0000047,M0515670,0.6981758276342338
UBERON_0000047,M0019236,0.6975717347562789
UBERON_0000047,M0027121,0.6921244010460782
UBERON_0000047,M0030076,0.6792942789884376
UBERON_0000047,M0018939,0.6780945696028637
UBERON_0000047,M0027110,0.6672613870418715
UBERON_0000047,M0515673,0.633549856736625
UBERON_0000047,M0027109,0.6273791094818353
UBERON_0000052,M0328482,0.848950477732843
UBERON_0000052,M0593321,0.7324015733901942
UBERON_0000052,M0593298,0.6916628407176473
UBERON_0000052,M0328418,0.6901825908680145
UBERON_0000052,M0021130,0.6737080825350527
UBERON_0000052,M0028058,0.671318057544774
UBERON_0000052,M0029078,0.6702933758801964
UBERON_0000052,M0021120,0.6569133336995281
UBERON_0000052,M0028250,0.6512996232221587
UBERON_0000052,M0012964,0.6495388954215615
UBERON_0000055,M0002726,0.8529021428792571
UBERON_0000055,M0022581,0.7765565066823947
UBERON_0000055,M0001731,0.7672533312240019
UBERON_0000055,M0003289,0.7649988896307188
UBERON_0000055,M0022534,0.761154122410533
UBERON_0000055,M0003475,0.761150292071971
UBERON_0000055,M0441573,0.7446267141751391
UBERON_0000055,M0001733,0.7372198583024177
UBERON_0000055,M0005197,0.7323760982869334
UBERON_0000055,M0520698,0.7163030276527218
UBERON_0000056,M0022322,0.9318676670465552
UBERON_0000056,M0022372,0.8133204105321415
UBERON_0000056,M0012023,0.7901133873073555
UBERON_0000056,M0002628,0.7893854233326607
UBERON_0000056,M0012691,0.7643809571872607
UBERON_0000056,M0022331,0.7206701767473661
UBERON_0000056,M0012025,0.7160224041845589
UBERON_0000056,M0014633,0.7145203929568261
UBERON_0000056,M0012010,0.7136463220072863
UBERON_0000056,M0012019,0.7098410210043103
UBERON_0000057,M0022331,0.9241543961270265
UBERON_0000057,M0022372,0.798743474105018
UBERON_0000057,M0002628,0.7779510135568167
UBERON_0000057,M0022393,0.7654136756315388
UBERON_0000057,M0016161,0.7598419706408129
UBERON_0000057,M0009164,0.7233152838366188
UBERON_0000057,M0022322,0.7181580373086669
UBERON_0000057,M0007146,0.7163727690571781
UBERON_0000057,M0022532,0.7052574154775154
UBERON_0000057,M0003019,0.6740028101380425
UBERON_0000058,M0015796,0.7588764063743281
UBERON_0000058,M0007146,0.7395164915736311
UBERON_0000058,M0002482,0.7307893754584677
UBERON_0000058,M0004860,0.7173556480138512
UBERON_0000058,M0020922,0.7027671421225272
UBERON_0000058,M0015790,0.6999720547185312
UBERON_0000058,M0022532,0.6980000024211099
UBERON_0000058,M0026801,0.678509472459557
UBERON_0000058,M0005550,0.6663654743366914
UBERON_0000058,M0002483,0.6521596011832955
UBERON_0000059,M0011584,0.8533835617421917
UBERON_0000059,M0439054,0.8447933365795993
UBERON_0000059,M0011586,0.8441458280450432
UBERON_0000059,M0004808,0.8149109555266592
UBERON_0000059,M0443761,0.7636485895862553
UBERON_0000059,M0011572,0.747740861828631
UBERON_0000059,M0443762,0.746305151170429
UBERON_0000059,M0443760,0.7270261577638564
UBERON_0000059,M0011844,0.7137657924763895
UBERON_0000059,M0018661,0.7097042981292799
UBERON_0000060,M0456567,0.72642505198064
UBERON_0000060,M0011572,0.7090265049690031
UBERON_0000060,M0004808,0.6666780878718632
UBERON_0000060,M0001526,0.6517740522267598
UBERON_0000060,M0011584,0.6295286585100115
UBERON_0000060,M0011586,0.6174131202747292
UBERON_0000060,M000612954,0.6172026773936838
UBERON_0000060,M0009010,0.6147820131509957
UBERON_0000060,M0022322,0.6072498029034153
UBERON_0000060,M0018661,0.6070804671377747
UBERON_0000061,M0019920,0.5135117145154782
UBERON_0000061,M0019083,0.5112135271611525
UBERON_0000062,M0456567,0.6450704668104656
UBERON_0000062,M0012632,0.6069705273085189
UBERON_0000062,M0015790,0.6055384984584282
UBERON_0000062,M0011572,0.5805594065783394
UBERON_0000062,M0019925,0.5649976275485977
UBERON_0000062,M0017338,0.5648380352465369
UBERON_0000062,M0336842,0.56430076059406
UBERON_0000062,M0006371,0.5568204059059263
UBERON_0000062,M0011741,0.5549984449010416
UBERON_0000062,M0015796,0.547627592666787
UBERON_0000063,M0027263,0.5779940718297498
UBERON_0000063,M0456567,0.5686526803205483
UBERON_0000063,M0454726,0.5633970116870659
UBERON_0000063,M0009748,0.537169578895361
UBERON_0000063,M0029063,0.5371132828400981
