source,target,score
UBERON_0001292,M0012025,0.8545127772846667
UBERON_0001292,M0012027,0.8331877471407068
UBERON_0001292,M0014633,0.8168146836785719
UBERON_0001292,M0012028,0.8108044519883737
UBERON_0001292,M0012012,0.8086264371879253
UBERON_0001292,M0012691,0.8038511022376227
UBERON_0001292,M0012026,0.7999259056297372
UBERON_0001292,M0475586,0.753081942886401
UBERON_0001292,M0012018,0.6995648216088154
UBERON_0001292,M0012006,0.6952395517197049
UBERON_0001293,M0012019,0.8159693301711214
UBERON_0001293,M0012012,0.703185952768313
UBERON_0001293,M0012028,0.6971366035926185
UBERON_0001293,M0012025,0.6920672039975091
UBERON_0001293,M0014633,0.6810213702628339
UBERON_0001293,M0012027,0.6753546207947512
UBERON_0001293,M0012026,0.6654560561591948
UBERON_0001293,M0012018,0.65814005200217
UBERON_0001293,M0475586,0.6495375737557827
UBERON_0001293,M0476074,0.6311779638229043
UBERON_0001294,M0012019,0.7790752050806594
UBERON_0001294,M0011890,0.7670171505207681
UBERON_0001294,M0012012,0.734022023877577
UBERON_0001294,M0012691,0.7312077689638822
UBERON_0001294,M0012028,0.6979000851665523
UBERON_0001294,M0012027,0.6968979888246128
UBERON_0001294,M0012025,0.6940140400418405
UBERON_0001294,M0012026,0.6870710550148909
UBERON_0001294,M0012006,0.6836879968998805
UBERON_0001294,M0014633,0.6818260898043861
UBERON_0001552,M0012006,0.5835031923088684
UBERON_0001552,M0012691,0.5790104792006782
UBERON_0001552,M0012010,0.5694050002423486
UBERON_0001552,M0012012,0.567143875782504
UBERON_0001552,M0012019,0.5623280018182395
UBERON_0001552,M0012027,0.5607176075702187
UBERON_0001552,M0012028,0.5559283047200219
UBERON_0001552,M0012023,0.5503464237819741
UBERON_0001552,M0012026,0.5410639323694679
UBERON_0001552,M0011890,0.5306867876782785
UBERON_0002015,M0012018,0.7212869653892502
UBERON_0002015,M0009299,0.6909089573288549
UBERON_0002015,M0555122,0.6776661440892571
UBERON_0002015,M0475586,0.6675688001772225
UBERON_0002015,M0476074,0.6666640403751481
UBERON_0002015,M0475996,0.6647269090761773
UBERON_0002015,M0473246,0.66083516221611
UBERON_0002015,M0012010,0.6361594957517398
UBERON_0002015,M0012006,0.6262731502589813
UBERON_0002015,M0012023,0.6207347101991103
UBERON_0002113,M0012006,0.8726110759574749
UBERON_0002113,M0012012,0.7892782310006915
UBERON_0002113,M0012025,0.7844957664218422
UBERON_0002113,M0012010,0.7586413382201808
UBERON_0002113,M0014633,0.7557478788150334
UBERON_0002113,M0012027,0.7546572701695204
UBERON_0002113,M0012026,0.7181783733689576
UBERON_0002113,M0012028,0.7157969603338076
UBERON_0002113,M0012023,0.7115373411938605
UBERON_0002113,M0012691,0.7027364140169845
UBERON_0002189,M0012019,0.7892761166690226
UBERON_0002189,M0012012,0.7631827171918879
UBERON_0002189,M0012018,0.7392758884292459
UBERON_0002189,M0012028,0.732096953141033
UBERON_0002189,M0012027,0.7046411114699479
UBERON_0002189,M0012025,0.6969305864462044
UBERON_0002189,M0475586,0.6860249369170501
UBERON_0002189,M0476074,0.6835264652762556
UBERON_0002189,M0014633,0.6803259395368605
UBERON_0002189,M0555122,0.6760320887448296
UBERON_0002303,M0011890,0.823117670403904
UBERON_0002303,M0009299,0.7248331027034999
UBERON_0002303,M0012018,0.719842520775953
UBERON_0002303,M0014633,0.6959848378531153
UBERON_0002303,M0012025,0.6918031248688569
UBERON_0002303,M0012027,0.6831289652735372
UBERON_0002303,M0012012,0.6739700667691155
UBERON_0002303,M0012019,0.6638738435812135
UBERON_0002303,M0012028,0.6571227545145484
UBERON_0002303,M0476074,0.6487538064143475
UBERON_0002319,M0475996,0.8482106503509125
UBERON_0002319,M0009299,0.8474252659832279
UBERON_0002319,M0473246,0.7790559779178945
UBERON_0002319,M0012018,0.7418929494058644
UBERON_0002319,M0476074,0.7313422243473512
UBERON_0002319,M0475586,0.6456436756572483
UBERON_0002319,M0555122,0.643577449373315
UBERON_0002319,M0012027,0.6049960593280922
UBERON_0002319,M0012028,0.5826522407889344
UBERON_0002319,M0012025,0.5806519989386955
UBERON_0002320,M0475996,0.9165524036617012
UBERON_0002320,M0009299,0.8889918603109426
UBERON_0002320,M0012018,0.7969588803391695
UBERON_0002320,M0473246,0.7788700785307391
UBERON_0002320,M0476074,0.7593845680516582
UBERON_0002320,M0555122,0.7102812052520322
UBERON_0002320,M0475586,0.633186733957993
UBERON_0002320,M0011890,0.6134408355389378
UBERON_0002320,M0012028,0.59832775345034
UBERON_0002320,M0012027,0.5952299461423497
UBERON_0002335,M0012027,0.8104209600585356
UBERON_0002335,M0012691,0.7798246143388415
UBERON_0002335,M0012026,0.7550870902776103
UBERON_0002335,M0012012,0.7482048861831919
UBERON_0002335,M0014633,0.7472144283188912
UBERON_0002335,M0012025,0.7450190920368513
UBERON_0002335,M0011890,0.727341297743828
UBERON_0002335,M0012028,0.6868711788287349
UBERON_0002335,M0012006,0.6800600890906467
UBERON_0002335,M0475586,0.6690358755000158
UBERON_0003455,M0012028,0.866076261675951
UBERON_0003455,M0012691,0.8632736793464342
UBERON_0003455,M0012026,0.8484775117309838
UBERON_0003455,M0012027,0.8431178154635752
UBERON_0003455,M0012025,0.8123852139519395
UBERON_0003455,M0012012,0.7886538916392946
UBERON_0003455,M0014633,0.7725373524677351
UBERON_0003455,M0012019,0.7580181164379808
UBERON_0003455,M0475586,0.7425643162488252
UBERON_0003455,M0012006,0.712472110325278
UBERON_0003517,M0012006,0.7563385861227075
UBERON_0003517,M0014633,0.6948435724060362
UBERON_0003517,M0012010,0.6698564584559642
UBERON_0003517,M0012025,0.6602015181838681
UBERON_0003517,M0012023,0.6585220321771601
UBERON_0003517,M0012019,0.6344511216338372
UBERON_0003517,M0555122,0.6281730778010292
UBERON_0003517,M0012012,0.6236766373783922
UBERON_0003517,M0012018,0.6156362165236716
UBERON_0003517,M0012026,0.6143696405304188
UBERON_0003527,M0555122,0.8278332740988745
UBERON_0003527,M0012018,0.8129197401566798
UBERON_0003527,M0012006,0.7888326798311284
UBERON_0003527,M0012025,0.7513780217354328
UBERON_0003527,M0014633,0.7500067160826674
UBERON_0003527,M0476074,0.7408678408570284
UBERON_0003527,M0475586,0.737821532639966
UBERON_0003527,M0012028,0.7200981586564213
UBERON_0003527,M0012010,0.7146131532581382
UBERON_0003527,M0473246,0.7101886125741326
UBERON_0003644,M0012010,0.7326454434517206
UBERON_0003644,M0012019,0.7258340594898474
UBERON_0003644,M0014633,0.7128820615365533
UBERON_0003644,M0012023,0.6998772244809496
UBERON_0003644,M0012006,0.6856924296433463
UBERON_0003644,M0012025,0.6677454981250646
UBERON_0003644,M0012026,0.6510619244840617
UBERON_0003644,M0012012,0.6494820620418323
UBERON_0003644,M0012018,0.6328427122950242
UBERON_0003644,M0012028,0.6220103186756134
UBERON_0004100,M0012026,0.8923091813738597
UBERON_0004100,M0012025,0.847600822079697
UBERON_0004100,M0012027,0.8465652304810998
UBERON_0004100,M0014633,0.8130769676763112
UBERON_0004100,M0012012,0.8091580417624608
UBERON_0004100,M0012028,0.7910072161205474
UBERON_0004100,M0012691,0.7893547950097993
UBERON_0004100,M0012006,0.7366344114013119
UBERON_0004100,M0012010,0.6817410087129284
UBERON_0004100,M0475586,0.6663425473373276
UBERON_0004134,M0012027,0.8639319332711274
UBERON_0004134,M0012028,0.8597002807014622
UBERON_0004134,M0012025,0.8483816967229691
UBERON_0004134,M0012012,0.8122679917027215
UBERON_0004134,M0475586,0.8019522030016141
UBERON_0004134,M0014633,0.7870502814508474
UBERON_0004134,M0012026,0.7742092703752487
UBERON_0004134,M0012691,0.7612840894235974
UBERON_0004134,M0476074,0.6954382586483058
UBERON_0004134,M0012006,0.6870455345991122
UBERON_0004135,M0012027,0.8631985516453218
UBERON_0004135,M0012012,0.795313716108219
UBERON_0004135,M0012025,0.7877835090734866
UBERON_0004135,M0012028,0.7857919289872967
UBERON_0004135,M0014633,0.7571357282361886
UBERON_0004135,M0012691,0.7526652740515062
UBERON_0004135,M0012026,0.728538203118208
UBERON_0004135,M0475586,0.7284695543941725
UBERON_0004135,M0012006,0.6813040786077691
UBERON_0004135,M0476074,0.6560032401427685
UBERON_0004136,M0012027,0.8299014655172862
UBERON_0004136,M0012028,0.8270817280702697
UBERON_0004136,M0012025,0.8146311507528202
UBERON_0004136,M0476074,0.8093676023469629
UBERON_0004136,M0012018,0.7848535377394795
UBERON_0004136,M0012012,0.7807779197816659
UBERON_0004136,M0475586,0.7691796134372573
UBERON_0004136,M0014633,0.7674736281451251
UBERON_0004136,M0555122,0.7670937620710316
UBERON_0004136,M0012026,0.7408444728341118
UBERON_0004188,M0555122,0.77934872649523
UBERON_0004188,M0476074,0.7748944894324162
UBERON_0004188,M0012018,0.7639326380074032
UBERON_0004188,M0475586,0.7596227751120485
UBERON_0004188,M0009299,0.7547675718042883
UBERON_0004188,M0473246,0.7381019005000046
UBERON_0004188,M0012027,0.718924322192838
UBERON_0004188,M0011890,0.7135003106028001
UBERON_0004188,M0475996,0.7044455291143294
UBERON_0004188,M0012012,0.6902305912748031
UBERON_0004189,M0012018,0.8717410542648076
UBERON_0004189,M0555122,0.8471190872402915
UBERON_0004189,M0476074,0.8365426865579939
UBERON_0004189,M0473246,0.8124726623238607
UBERON_0004189,M0009299,0.7876194323841129
UBERON_0004189,M0475586,0.711223769219741
UBERON_0004189,M0012027,0.7084887937672173
UBERON_0004189,M0011890,0.7061961132380468
UBERON_0004189,M0475996,0.692509946170817
UBERON_0004189,M0012028,0.6797442834657178
UBERON_0004190,M0012006,0.7425136400999647
UBERON_0004190,M0476074,0.7417365451596295
UBERON_0004190,M0009299,0.7334545495545379
UBERON_0004190,M0012018,0.7328830659752692
UBERON_0004190,M0555122,0.7301440634394482
UBERON_0004190,M0011890,0.727401243710277
UBERON_0004190,M0012025,0.7050748074755082
UBERON_0004190,M0014633,0.6901247757668915
UBERON_0004190,M0012691,0.6642695400187699
UBERON_0004190,M0475586,0.6576568450037303
UBERON_0004193,M0012028,0.8126476164241245
UBERON_0004193,M0012026,0.7936560606963287
UBERON_0004193,M0012691,0.7698905605664935
UBERON_0004193,M0012025,0.7669165728927528
UBERON_0004193,M0012027,0.7636170826304548
UBERON_0004193,M0014633,0.7511263947104363
UBERON_0004193,M0012012,0.719069903108384
UBERON_0004193,M0012019,0.7049970754499998
UBERON_0004193,M0475586,0.6776952846662642
UBERON_0004193,M0012018,0.6738634084057614
UBERON_0004196,M0012028,0.8603691546844695
UBERON_0004196,M0012025,0.8375060809971077
UBERON_0004196,M0012027,0.8205867609054806
UBERON_0004196,M0014633,0.7983242154085205
UBERON_0004196,M0012012,0.7965758707931614
UBERON_0004196,M0012026,0.7872297157227556
UBERON_0004196,M0475586,0.7453374716576269
UBERON_0004196,M0012018,0.7380986679212285
UBERON_0004196,M0012691,0.7304152730148323
UBERON_0004196,M0555122,0.6949705924786924
UBERON_0004197,M0012691,0.813751785721566
UBERON_0004197,M0012025,0.8035471027585014
UBERON_0004197,M0012012,0.790244038673021
UBERON_0004197,M0012027,0.7793567097169913
UBERON_0004197,M0014633,0.7720454536176624
UBERON_0004197,M0012028,0.77155187312221
UBERON_0004197,M0012026,0.753641277465831
UBERON_0004197,M0475586,0.7183172091486213
UBERON_0004197,M0476074,0.6845940848476837
UBERON_0004197,M0012006,0.6820991925183838
UBERON_0004200,M0012019,0.8777037382147638
UBERON_0004200,M0012026,0.8133184896255674
UBERON_0004200,M0012028,0.8089777401840175
UBERON_0004200,M0012012,0.7783811358533936
UBERON_0004200,M0012025,0.7720686961024922
UBERON_0004200,M0012027,0.7570328324825051
UBERON_0004200,M0012010,0.7478690358777228
UBERON_0004200,M0014633,0.7435313341667986
UBERON_0004200,M0012691,0.7425854240048206
UBERON_0004200,M0012006,0.7084919578636223
UBERON_0004201,M0012019,0.7988725013260012
UBERON_0004201,M0012028,0.7157574151107502
UBERON_0004201,M0475586,0.6783025662475379
UBERON_0004201,M0012027,0.6698594305506443
UBERON_0004201,M0012012,0.6636596198235988
UBERON_0004201,M0012025,0.6437642528405843
UBERON_0004201,M0012018,0.6280470933453011
UBERON_0004201,M0014633,0.621945605308204
UBERON_0004201,M0473246,0.6129074328385674
UBERON_0004201,M0009299,0.6090107143738045
UBERON_0004202,M0012019,0.7902713746101966
UBERON_0004202,M0012028,0.7453927408356912
UBERON_0004202,M0012027,0.7445311515767555
UBERON_0004202,M0475586,0.7242146979097531
UBERON_0004202,M0012025,0.7197577790826674
UBERON_0004202,M0012012,0.7101232448673204
UBERON_0004202,M0012018,0.689821737277502
UBERON_0004202,M0014633,0.6891391007774182
UBERON_0004202,M0012026,0.6862877092057099
UBERON_0004202,M0555122,0.681003581750113
UBERON_0004203,M0012026,0.8537839113855091
UBERON_0004203,M0012012,0.8007623006524764
UBERON_0004203,M0012025,0.7649543292615723
UBERON_0004203,M0012027,0.7631499874451956
UBERON_0004203,M0012691,0.7561951060319132
UBERON_0004203,M0014633,0.7355117346523247
UBERON_0004203,M0012028,0.7255885535506931
UBERON_0004203,M0012006,0.7016042174092738
UBERON_0004203,M0012010,0.660891057656832
UBERON_0004203,M0011890,0.6522095791436513
UBERON_0004204,M0012026,0.8647769153630505
UBERON_0004204,M0012025,0.7609561447094171
UBERON_0004204,M0012028,0.7601842921892895
UBERON_0004204,M0012019,0.7534173379796024
UBERON_0004204,M0012027,0.7442262842856379
UBERON_0004204,M0012012,0.7116577623965846
UBERON_0004204,M0014633,0.6961822575328164
UBERON_0004204,M0012010,0.6727581237358393
UBERON_0004204,M0012006,0.6682574782406456
UBERON_0004204,M0012691,0.6628944712156234
UBERON_0004205,M0012027,0.7915471989460968
UBERON_0004205,M0012026,0.7751429286299437
UBERON_0004205,M0012691,0.7551769174983456
UBERON_0004205,M0012012,0.7383801957430496
UBERON_0004205,M0012025,0.7316853216008038
UBERON_0004205,M0012028,0.7279901275984887
UBERON_0004205,M0011890,0.7053657064169563
UBERON_0004205,M0014633,0.6922556487780184
UBERON_0004205,M0475586,0.681032782522553
UBERON_0004205,M0012006,0.6626533939682523
UBERON_0004211,M0014633,0.8133956725291194
UBERON_0004211,M0473246,0.8080206140783897
UBERON_0004211,M0012027,0.8059737647356391
UBERON_0004211,M0012018,0.7969369073599621
UBERON_0004211,M0012025,0.7844617738018606
UBERON_0004211,M0012012,0.7805613276787182
UBERON_0004211,M0476074,0.7741060802159689
UBERON_0004211,M0555122,0.767323074751454
UBERON_0004211,M0475586,0.7661670252967083
UBERON_0004211,M0012028,0.7520936054577462
UBERON_0004212,M0012018,0.8268883825589571
UBERON_0004212,M0555122,0.8163753093409071
UBERON_0004212,M0476074,0.8052842314335099
UBERON_0004212,M0012006,0.7681208490819611
UBERON_0004212,M0009299,0.7347866907956896
UBERON_0004212,M0011890,0.7284717897456481
UBERON_0004212,M0014633,0.7226941440909904
UBERON_0004212,M0012025,0.7085196915216806
UBERON_0004212,M0473246,0.7037879264478792
UBERON_0004212,M0475586,0.7024705810692794
UBERON_0004294,M0012018,0.8685349907167261
UBERON_0004294,M0555122,0.8545860596007357
UBERON_0004294,M0476074,0.7988389033555967
UBERON_0004294,M0009299,0.7540547896643641
UBERON_0004294,M0473246,0.7453200442110834
UBERON_0004294,M0012006,0.6811885427364254
UBERON_0004294,M0475586,0.671843007458556
UBERON_0004294,M0012025,0.6670315647992167
UBERON_0004294,M0014633,0.662331270862825
UBERON_0004294,M0011890,0.6531191116452042
UBERON_0004639,M0012691,0.7398701458609881
UBERON_0004639,M0011890,0.716285109412932
UBERON_0004639,M0012006,0.6679434086205384
UBERON_0004639,M0014633,0.6339964132294194
UBERON_0004639,M0012027,0.631052597774675
UBERON_0004639,M0012012,0.6235899747463567
UBERON_0004639,M0012025,0.6222628155967699
UBERON_0004639,M0476074,0.6104084570737891
UBERON_0004639,M0012026,0.5971681690760592
UBERON_0004639,M0012028,0.5901634863631243
UBERON_0004640,M0011890,0.8200527758974328
UBERON_0004640,M0009299,0.6950501769041857
UBERON_0004640,M0476074,0.6866463768153657
UBERON_0004640,M0012006,0.6864174970397924
UBERON_0004640,M0012691,0.6859822441512972
UBERON_0004640,M0555122,0.6736898757792951
UBERON_0004640,M0012027,0.6646307768288255
UBERON_0004640,M0012018,0.6644565366363832
UBERON_0004640,M0014633,0.6543830265312285
UBERON_0004640,M0012025,0.6541748030586991
UBERON_0004719,M0012010,0.6391894327132687
UBERON_0004719,M0012006,0.6297205016965943
UBERON_0004719,M0012028,0.6263241917919719
UBERON_0004719,M0012023,0.6236471345996378
UBERON_0004719,M0012691,0.6173392018587236
UBERON_0004719,M0012026,0.6157886817871192
UBERON_0004719,M0012027,0.6118103728770325
UBERON_0004719,M0014633,0.60415713166409
UBERON_0004719,M0012012,0.6038617728483616
UBERON_0004719,M0012019,0.6033752283053884
UBERON_0004723,M0011890,0.6240834420256081
UBERON_0004723,M0012006,0.620075956664529
UBERON_0004723,M0012019,0.6015178153254587
UBERON_0004723,M0012023,0.5987910937602177
UBERON_0004723,M0475586,0.5956103322538953
UBERON_0004723,M0476074,0.5815295156554481
UBERON_0004723,M0012010,0.578475662601888
UBERON_0004723,M0012691,0.574098776679312
UBERON_0004723,M0009299,0.5678640374400165
UBERON_0004723,M0012027,0.5646624745843998
UBERON_0004819,M0475586,0.7747364804010223
UBERON_0004819,M0012027,0.7518816852830066
UBERON_0004819,M0012018,0.7310447470882043
UBERON_0004819,M0555122,0.7234094135753091
UBERON_0004819,M0012012,0.7220726564696167
UBERON_0004819,M0012006,0.7189455166503043
UBERON_0004819,M0012028,0.7171733193116744
UBERON_0004819,M0476074,0.7132909385681113
UBERON_0004819,M0012025,0.7114870200655597
UBERON_0004819,M0014633,0.6976839905229653
UBERON_0005096,M0012027,0.8553802489783121
UBERON_0005096,M0012691,0.8494069139166434
UBERON_0005096,M0012028,0.848992749772072
UBERON_0005096,M0012026,0.807523739582358
UBERON_0005096,M0012025,0.8040232752341488
UBERON_0005096,M0012012,0.7652796892141147
UBERON_0005096,M0014633,0.7576835684830103
UBERON_0005096,M0475586,0.7514499247651246
UBERON_0005096,M0476074,0.7251258944695219
UBERON_0005096,M0012018,0.7189818041933302
UBERON_0005097,M0012027,0.8793777470695793
UBERON_0005097,M0012025,0.8789059044031565
UBERON_0005097,M0012028,0.8589438895560644
UBERON_0005097,M0012026,0.850302494724652
UBERON_0005097,M0014633,0.8366634997885567
UBERON_0005097,M0012012,0.8217284747432347
UBERON_0005097,M0475586,0.8022304966419342
UBERON_0005097,M0012691,0.7864295832906704
UBERON_0005097,M0012019,0.7060159391822465
UBERON_0005097,M0012018,0.7012667239152754
UBERON_0005099,M0012012,0.7912417851550193
UBERON_0005099,M0012027,0.7873355423330184
UBERON_0005099,M0012026,0.7665620718456778
UBERON_0005099,M0012028,0.7650914980181222
UBERON_0005099,M0014633,0.7552153873195797
UBERON_0005099,M0012025,0.7517124162977438
UBERON_0005099,M0012691,0.7454343949543646
UBERON_0005099,M0475586,0.7258752743436646
UBERON_0005099,M0473246,0.7105181631858367
UBERON_0005099,M0012018,0.708715134686615
UBERON_0005164,M0012691,0.8869970223348616
UBERON_0005164,M0012027,0.7962246181880401
UBERON_0005164,M0012028,0.7609910176939328
UBERON_0005164,M0012026,0.7496939562311884
UBERON_0005164,M0014633,0.7312816885286876
UBERON_0005164,M0012025,0.7237163139289045
UBERON_0005164,M0475586,0.7211902383744403
UBERON_0005164,M0012012,0.6834316227520931
UBERON_0005164,M0011890,0.6765049936661768
UBERON_0005164,M0476074,0.6597406611022083
UBERON_0005168,M0012019,0.651870590414506
UBERON_0005168,M0012023,0.6048136378756277
UBERON_0005168,M0012010,0.6043500712419542
UBERON_0005168,M0012028,0.5881878652444084
UBERON_0005168,M0012006,0.5853940171877854
UBERON_0005168,M0012027,0.5840386633630262
UBERON_0005168,M0011890,0.581257923730473
UBERON_0005168,M0475586,0.5785489523612726
UBERON_0005168,M0012691,0.5775468428812081
UBERON_0005168,M0012012,0.5665844247406867
